Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","97","Hungary","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","1404","S","Standardized data"
"FBS","New Food Balances","97","Hungary","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","6811","S","Standardized data"
"FBS","New Food Balances","97","Hungary","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","85","S","Standardized data"
"FBS","New Food Balances","97","Hungary","5511","Production","2516","Oats","2017","2017","1000 tonnes","92","S","Standardized data"
"FBS","New Food Balances","97","Hungary","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","97","Hungary","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","11","S","Standardized data"
"FBS","New Food Balances","97","Hungary","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","379","S","Standardized data"
"FBS","New Food Balances","99","Iceland","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","99","Iceland","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","99","Iceland","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","7","S","Standardized data"
"FBS","New Food Balances","99","Iceland","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","99","Iceland","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","100","India","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","98535","S","Standardized data"
"FBS","New Food Balances","100","India","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","168500","S","Standardized data"
"FBS","New Food Balances","100","India","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","1750","S","Standardized data"
"FBS","New Food Balances","100","India","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","28720","S","Standardized data"
"FBS","New Food Balances","100","India","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","11560","S","Standardized data"
"FBS","New Food Balances","100","India","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","4570","S","Standardized data"
"FBS","New Food Balances","100","India","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","25","S","Standardized data"
"FBS","New Food Balances","101","Indonesia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","101","Indonesia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","81382","S","Standardized data"
"FBS","New Food Balances","101","Indonesia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","27952","S","Standardized data"
"FBS","New Food Balances","101","Indonesia","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","92","S","Standardized data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","14021","S","Standardized data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","2639","S","Standardized data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","3100","S","Standardized data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1223","S","Standardized data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","18","S","Standardized data"
"FBS","New Food Balances","103","Iraq","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","2974","S","Standardized data"
"FBS","New Food Balances","103","Iraq","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","266","S","Standardized data"
"FBS","New Food Balances","103","Iraq","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","303","S","Standardized data"
"FBS","New Food Balances","103","Iraq","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","185","S","Standardized data"
"FBS","New Food Balances","103","Iraq","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","103","Iraq","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","103","Iraq","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","104","Ireland","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","682","S","Standardized data"
"FBS","New Food Balances","104","Ireland","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","1506","S","Standardized data"
"FBS","New Food Balances","104","Ireland","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","104","Ireland","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","104","Ireland","5511","Production","2516","Oats","2017","2017","1000 tonnes","205","S","Standardized data"
"FBS","New Food Balances","104","Ireland","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","105","Israel","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","72","S","Standardized data"
"FBS","New Food Balances","105","Israel","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","105","Israel","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","14","S","Standardized data"
"FBS","New Food Balances","105","Israel","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","88","S","Standardized data"
"FBS","New Food Balances","105","Israel","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","105","Israel","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","105","Israel","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","105","Israel","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","47","S","Standardized data"
"FBS","New Food Balances","105","Israel","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","106","Italy","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","6966","S","Standardized data"
"FBS","New Food Balances","106","Italy","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","1587","S","Standardized data"
"FBS","New Food Balances","106","Italy","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","984","S","Standardized data"
"FBS","New Food Balances","106","Italy","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","6048","S","Standardized data"
"FBS","New Food Balances","106","Italy","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","11","S","Standardized data"
"FBS","New Food Balances","106","Italy","5511","Production","2516","Oats","2017","2017","1000 tonnes","229","S","Standardized data"
"FBS","New Food Balances","106","Italy","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","241","S","Standardized data"
"FBS","New Food Balances","106","Italy","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","219","S","Standardized data"
"FBS","New Food Balances","109","Jamaica","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","109","Jamaica","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","109","Jamaica","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","109","Jamaica","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","110","Japan","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","908","S","Standardized data"
"FBS","New Food Balances","110","Japan","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","9780","S","Standardized data"
"FBS","New Food Balances","110","Japan","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","185","S","Standardized data"
"FBS","New Food Balances","110","Japan","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","110","Japan","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","110","Japan","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","110","Japan","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","110","Japan","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","110","Japan","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","35","S","Standardized data"
"FBS","New Food Balances","112","Jordan","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","25","S","Standardized data"
"FBS","New Food Balances","112","Jordan","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","112","Jordan","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","41","S","Standardized data"
"FBS","New Food Balances","112","Jordan","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","22","S","Standardized data"
"FBS","New Food Balances","112","Jordan","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","112","Jordan","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","112","Jordan","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","13","S","Standardized data"
"FBS","New Food Balances","112","Jordan","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","108","Kazakhstan","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","14803","S","Standardized data"
"FBS","New Food Balances","108","Kazakhstan","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","489","S","Standardized data"
"FBS","New Food Balances","108","Kazakhstan","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","3305","S","Standardized data"
"FBS","New Food Balances","108","Kazakhstan","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","787","S","Standardized data"
"FBS","New Food Balances","108","Kazakhstan","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","39","S","Standardized data"
"FBS","New Food Balances","108","Kazakhstan","5511","Production","2516","Oats","2017","2017","1000 tonnes","285","S","Standardized data"
"FBS","New Food Balances","108","Kazakhstan","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","38","S","Standardized data"
"FBS","New Food Balances","108","Kazakhstan","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","108","Kazakhstan","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","387","S","Standardized data"
"FBS","New Food Balances","114","Kenya","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","166","S","Standardized data"
"FBS","New Food Balances","114","Kenya","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","81","S","Standardized data"
"FBS","New Food Balances","114","Kenya","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","77","S","Standardized data"
"FBS","New Food Balances","114","Kenya","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3186","S","Standardized data"
"FBS","New Food Balances","114","Kenya","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","114","Kenya","5511","Production","2516","Oats","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","114","Kenya","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","54","S","Standardized data"
"FBS","New Food Balances","114","Kenya","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","144","S","Standardized data"
"FBS","New Food Balances","114","Kenya","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","83","Kiribati","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","118","Kuwait","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","118","Kuwait","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","118","Kuwait","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","118","Kuwait","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","113","Kyrgyzstan","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","601","S","Standardized data"
"FBS","New Food Balances","113","Kyrgyzstan","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","38","S","Standardized data"
"FBS","New Food Balances","113","Kyrgyzstan","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","424","S","Standardized data"
"FBS","New Food Balances","113","Kyrgyzstan","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","653","S","Standardized data"
"FBS","New Food Balances","113","Kyrgyzstan","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","113","Kyrgyzstan","5511","Production","2516","Oats","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","113","Kyrgyzstan","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","113","Kyrgyzstan","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","113","Kyrgyzstan","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","119","Latvia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","2139","S","Standardized data"
"FBS","New Food Balances","119","Latvia","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","241","S","Standardized data"
"FBS","New Food Balances","119","Latvia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","119","Latvia","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","129","S","Standardized data"
"FBS","New Food Balances","119","Latvia","5511","Production","2516","Oats","2017","2017","1000 tonnes","134","S","Standardized data"
"FBS","New Food Balances","119","Latvia","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","50","S","Standardized data"
"FBS","New Food Balances","121","Lebanon","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","130","S","Standardized data"
"FBS","New Food Balances","121","Lebanon","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","121","Lebanon","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","30","S","Standardized data"
"FBS","New Food Balances","121","Lebanon","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","121","Lebanon","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","121","Lebanon","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","121","Lebanon","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","122","Lesotho","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","9","S","Standardized data"
"FBS","New Food Balances","122","Lesotho","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","122","Lesotho","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","173","S","Standardized data"
"FBS","New Food Balances","122","Lesotho","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","122","Lesotho","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","34","S","Standardized data"
"FBS","New Food Balances","123","Liberia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","123","Liberia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","303","S","Standardized data"
"FBS","New Food Balances","123","Liberia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","126","Lithuania","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","3917","S","Standardized data"
"FBS","New Food Balances","126","Lithuania","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","520","S","Standardized data"
"FBS","New Food Balances","126","Lithuania","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","77","S","Standardized data"
"FBS","New Food Balances","126","Lithuania","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","63","S","Standardized data"
"FBS","New Food Balances","126","Lithuania","5511","Production","2516","Oats","2017","2017","1000 tonnes","196","S","Standardized data"
"FBS","New Food Balances","126","Lithuania","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","334","S","Standardized data"
"FBS","New Food Balances","256","Luxembourg","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","78","S","Standardized data"
"FBS","New Food Balances","256","Luxembourg","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","35","S","Standardized data"
"FBS","New Food Balances","256","Luxembourg","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","256","Luxembourg","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","5","S","Standardized data"
"FBS","New Food Balances","256","Luxembourg","5511","Production","2516","Oats","2017","2017","1000 tonnes","6","S","Standardized data"
"FBS","New Food Balances","256","Luxembourg","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","25","S","Standardized data"
"FBS","New Food Balances","129","Madagascar","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","5","S","Standardized data"
"FBS","New Food Balances","129","Madagascar","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","3100","S","Standardized data"
"FBS","New Food Balances","129","Madagascar","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","281","S","Standardized data"
"FBS","New Food Balances","129","Madagascar","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","129","Madagascar","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","130","Malawi","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","130","Malawi","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","121","S","Standardized data"
"FBS","New Food Balances","130","Malawi","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3464","S","Standardized data"
"FBS","New Food Balances","130","Malawi","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","35","S","Standardized data"
"FBS","New Food Balances","130","Malawi","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","90","S","Standardized data"
"FBS","New Food Balances","131","Malaysia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","25","S","Standardized data"
"FBS","New Food Balances","131","Malaysia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","2902","S","Standardized data"
"FBS","New Food Balances","131","Malaysia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","89","S","Standardized data"
"FBS","New Food Balances","131","Malaysia","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","132","Maldives","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","132","Maldives","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","132","Maldives","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","132","Maldives","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","133","Mali","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","40","S","Standardized data"
"FBS","New Food Balances","133","Mali","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","2781","S","Standardized data"
"FBS","New Food Balances","133","Mali","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","2811","S","Standardized data"
"FBS","New Food Balances","133","Mali","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","1807","S","Standardized data"
"FBS","New Food Balances","133","Mali","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","1394","S","Standardized data"
"FBS","New Food Balances","133","Mali","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","34","S","Standardized data"
"FBS","New Food Balances","134","Malta","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","10","S","Standardized data"
"FBS","New Food Balances","134","Malta","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","134","Malta","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","134","Malta","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","136","Mauritania","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","8","S","Standardized data"
"FBS","New Food Balances","136","Mauritania","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","250","S","Standardized data"
"FBS","New Food Balances","136","Mauritania","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","136","Mauritania","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","14","S","Standardized data"
"FBS","New Food Balances","136","Mauritania","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","136","Mauritania","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","80","S","Standardized data"
"FBS","New Food Balances","137","Mauritius","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","137","Mauritius","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","137","Mauritius","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","137","Mauritius","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","137","Mauritius","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","137","Mauritius","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","138","Mexico","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","3504","S","Standardized data"
"FBS","New Food Balances","138","Mexico","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","266","S","Standardized data"
"FBS","New Food Balances","138","Mexico","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","1008","S","Standardized data"
"FBS","New Food Balances","138","Mexico","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","27762","S","Standardized data"
"FBS","New Food Balances","138","Mexico","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","138","Mexico","5511","Production","2516","Oats","2017","2017","1000 tonnes","72","S","Standardized data"
"FBS","New Food Balances","138","Mexico","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","138","Mexico","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","4853","S","Standardized data"
"FBS","New Food Balances","138","Mexico","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","22","S","Standardized data"
"FBS","New Food Balances","141","Mongolia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","231","S","Standardized data"
"FBS","New Food Balances","141","Mongolia","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","141","Mongolia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","141","Mongolia","5511","Production","2516","Oats","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","141","Mongolia","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","273","Montenegro","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","273","Montenegro","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","273","Montenegro","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","273","Montenegro","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","273","Montenegro","5511","Production","2516","Oats","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","143","Morocco","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","7091","S","Standardized data"
"FBS","New Food Balances","143","Morocco","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","58","S","Standardized data"
"FBS","New Food Balances","143","Morocco","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","2466","S","Standardized data"
"FBS","New Food Balances","143","Morocco","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","122","S","Standardized data"
"FBS","New Food Balances","143","Morocco","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","143","Morocco","5511","Production","2516","Oats","2017","2017","1000 tonnes","35","S","Standardized data"
"FBS","New Food Balances","143","Morocco","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","5","S","Standardized data"
"FBS","New Food Balances","143","Morocco","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","143","Morocco","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","144","Mozambique","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","15","S","Standardized data"
"FBS","New Food Balances","144","Mozambique","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","110","S","Standardized data"
"FBS","New Food Balances","144","Mozambique","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1704","S","Standardized data"
"FBS","New Food Balances","144","Mozambique","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","16","S","Standardized data"
"FBS","New Food Balances","144","Mozambique","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","100","S","Standardized data"
"FBS","New Food Balances","28","Myanmar","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","123","S","Standardized data"
"FBS","New Food Balances","28","Myanmar","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","25625","S","Standardized data"
"FBS","New Food Balances","28","Myanmar","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1909","S","Standardized data"
"FBS","New Food Balances","28","Myanmar","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","240","S","Standardized data"
"FBS","New Food Balances","28","Myanmar","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","209","S","Standardized data"
"FBS","New Food Balances","28","Myanmar","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","12","S","Standardized data"
"FBS","New Food Balances","147","Namibia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","13","S","Standardized data"
"FBS","New Food Balances","147","Namibia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","147","Namibia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","63","S","Standardized data"
"FBS","New Food Balances","147","Namibia","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","147","Namibia","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","44","S","Standardized data"
"FBS","New Food Balances","147","Namibia","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","6","S","Standardized data"
"FBS","New Food Balances","149","Nepal","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","1890","S","Standardized data"
